Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population
Y2017,Fat supply quantity (g/capita/day),Iraq,0.22,4.619999999999999,9.6,4.88,0.19999999999999998,4.82,5.28,54.010000000000005,0.0,Iraq,27.4,29.0,0.730796727501573,0.0201736941472624,0.565651353052234,0.144971680302077,39725000.0
Y2017,Food supply (kcal/capita/day),Iraq,28.0,143.0,1500.0,74.0,5.0,88.0,74.0,2303.0,235.0,Iraq,27.4,29.0,0.730796727501573,0.0201736941472624,0.565651353052234,0.144971680302077,39725000.0
Y2017,Food supply quantity (kg/capita/yr),Iraq,37.53,65.58999999999999,183.33,19.06,3.36,30.14,18.88,333.97,25.57,Iraq,27.4,29.0,0.730796727501573,0.0201736941472624,0.565651353052234,0.144971680302077,39725000.0
Y2017,Protein supply quantity (g/capita/day),Iraq,1.19,7.02,41.06999999999999,6.9799999999999995,0.9000000000000001,5.46,5.54,47.21,0.0,Iraq,27.4,29.0,0.730796727501573,0.0201736941472624,0.565651353052234,0.144971680302077,39725000.0
Y2014,Fat supply quantity (g/capita/day),Ireland,0.62,20.82,9.559999999999999,29.25,2.14,41.02,5.12,58.23999999999998,0.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2014,Food supply (kcal/capita/day),Ireland,86.0,388.0,1056.0,396.0,45.0,756.0,72.0,2641.0,477.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2014,Food supply quantity (kg/capita/yr),Ireland,89.91,120.53999999999998,120.11000000000003,85.88,21.83,580.56,17.88,629.26,90.88,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2014,Protein supply quantity (g/capita/day),Ireland,3.94,21.95,29.230000000000004,30.7,5.9399999999999995,49.42,5.82,43.760000000000005,0.01,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2015,Fat supply quantity (g/capita/day),Ireland,0.64,21.009999999999998,9.84,29.9,2.33,45.44,4.96,59.900000000000006,0.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2015,Food supply (kcal/capita/day),Ireland,90.0,408.0,1130.0,412.0,48.0,812.0,70.0,2627.0,436.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2015,Food supply quantity (kg/capita/yr),Ireland,94.52000000000001,125.77000000000001,130.12000000000003,89.08000000000001,21.17,625.02,17.24,609.0200000000001,81.51,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2015,Protein supply quantity (g/capita/day),Ireland,4.109999999999999,23.97,31.55,33.190000000000005,6.23,52.68,5.62,45.96000000000001,0.01,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2016,Fat supply quantity (g/capita/day),Ireland,0.65,20.09,9.709999999999999,27.84,2.46,38.98,4.94,61.760000000000005,0.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2016,Food supply (kcal/capita/day),Ireland,93.0,398.0,1106.0,386.0,49.0,722.0,70.0,2693.0,513.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2016,Food supply quantity (kg/capita/yr),Ireland,97.54,122.36000000000001,126.44999999999999,78.53,21.220000000000006,527.8,17.3,613.27,86.75,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2016,Protein supply quantity (g/capita/day),Ireland,4.21,24.619999999999997,30.730000000000008,31.16,6.31,45.52,5.64,45.30000000000002,0.01,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2017,Fat supply quantity (g/capita/day),Ireland,0.68,20.61,10.04,28.41,2.6499999999999995,37.02,5.22,64.24999999999999,0.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2017,Food supply (kcal/capita/day),Ireland,91.0,406.0,1100.0,379.0,54.0,678.0,74.0,2667.0,449.0,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2017,Food supply quantity (kg/capita/yr),Ireland,97.14,125.07000000000001,125.36,78.67,23.43,468.8,18.26,610.76,78.75999999999999,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2017,Protein supply quantity (g/capita/day),Ireland,4.17,22.28,30.48,28.69,6.959999999999999,41.04,5.94,45.18000000000001,0.01,Ireland,26.9,2.5,0.619328402958225,0.0356586048370977,0.466999800119928,0.11666999800119901,5003000.0
Y2014,Fat supply quantity (g/capita/day),Israel,0.99,19.810000000000002,8.139999999999999,26.04,1.6300000000000001,29.98,5.4,99.65000000000005,0.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2014,Food supply (kcal/capita/day),Israel,124.0,427.0,1169.0,405.0,41.0,560.0,78.0,2689.0,256.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2014,Food supply quantity (kg/capita/yr),Israel,169.7,170.07,145.57,96.33,23.85,387.24,19.94,552.0099999999999,31.4,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2014,Protein supply quantity (g/capita/day),Israel,4.93,30.69,34.47,40.0,6.04,41.06,6.24,52.10000000000001,0.01,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2015,Fat supply quantity (g/capita/day),Israel,0.8899999999999999,18.99,8.96,25.27,1.51,28.58,5.42,100.32,0.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2015,Food supply (kcal/capita/day),Israel,116.0,414.0,1173.0,396.0,39.0,536.0,78.0,2667.0,249.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2015,Food supply quantity (kg/capita/yr),Israel,156.32,167.37,145.85000000000002,95.04,23.38,365.88,19.96,535.2899999999998,30.709999999999997,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2015,Protein supply quantity (g/capita/day),Israel,4.4799999999999995,30.39,34.59999999999999,39.46,5.83,38.94,6.26,51.26999999999999,0.01,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2016,Fat supply quantity (g/capita/day),Israel,0.97,20.21,8.959999999999999,25.33,1.6300000000000001,30.16,5.6,104.27,0.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2016,Food supply (kcal/capita/day),Israel,122.0,437.0,1132.0,401.0,42.0,562.0,80.0,2690.0,263.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2016,Food supply quantity (kg/capita/yr),Israel,166.93,176.19,140.75000000000003,96.79,24.610000000000003,384.14,20.64,552.9099999999999,32.16,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2016,Protein supply quantity (g/capita/day),Israel,4.84,30.720000000000002,33.55,40.5,6.18,40.84,6.48,50.43000000000001,0.01,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2017,Fat supply quantity (g/capita/day),Israel,0.8899999999999999,20.009999999999998,9.120000000000001,25.4,1.79,30.18,5.42,106.31000000000003,0.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2017,Food supply (kcal/capita/day),Israel,106.0,448.0,1119.0,402.0,44.0,562.0,78.0,2698.0,254.0,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2017,Food supply quantity (kg/capita/yr),Israel,156.24,182.93,138.53,97.00000000000001,25.910000000000004,384.72,19.98,551.2999999999998,31.29,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2017,Protein supply quantity (g/capita/day),Israel,4.39,30.93,32.64,40.58,6.57,40.92,6.26,50.139999999999986,0.01,Israel,26.7,2.5,1.68841145833333,0.0121419270833333,1.24780815972222,0.42846137152777797,9216000.0
Y2014,Fat supply quantity (g/capita/day),Italy,0.68,18.340000000000003,7.56,25.26,2.12,39.3,6.44,83.72000000000003,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2014,Food supply (kcal/capita/day),Italy,84.0,388.0,1166.0,342.0,53.0,590.0,92.0,2616.0,313.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2014,Food supply quantity (kg/capita/yr),Italy,128.09,180.22,163.78000000000003,78.66,28.18,500.44,23.74,583.7299999999999,32.7,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2014,Protein supply quantity (g/capita/day),Italy,4.18,20.98,35.75,26.94,7.55,36.66,7.4,49.26,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2015,Fat supply quantity (g/capita/day),Italy,0.72,19.05,7.88,25.2,2.14,37.74,6.14,83.97000000000003,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2015,Food supply (kcal/capita/day),Italy,87.0,405.0,1199.0,339.0,54.0,580.0,88.0,2649.0,301.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2015,Food supply quantity (kg/capita/yr),Italy,134.7,190.36999999999998,168.81,77.67999999999999,29.409999999999997,482.6,22.6,603.8699999999998,31.38,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2015,Protein supply quantity (g/capita/day),Italy,4.31,21.310000000000002,36.47,26.130000000000003,7.78,35.98,7.06,50.31999999999999,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2016,Fat supply quantity (g/capita/day),Italy,0.72,18.66,8.370000000000001,24.830000000000002,2.23,35.3,6.28,85.67000000000003,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2016,Food supply (kcal/capita/day),Italy,88.0,387.0,1203.0,334.0,57.0,544.0,90.0,2660.0,311.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2016,Food supply quantity (kg/capita/yr),Italy,134.98,178.21999999999997,169.75000000000003,76.67999999999999,29.810000000000002,450.92,23.2,594.2800000000001,32.38,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2016,Protein supply quantity (g/capita/day),Italy,4.37,20.87,36.57,25.82,8.06,33.84,7.24,50.290000000000006,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2017,Fat supply quantity (g/capita/day),Italy,0.6900000000000001,20.75,8.459999999999999,26.41,2.23,35.84,6.38,85.24,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2017,Food supply (kcal/capita/day),Italy,85.0,408.0,1198.0,353.0,57.0,552.0,90.0,2643.0,312.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2017,Food supply quantity (kg/capita/yr),Italy,130.88,178.65,168.91000000000003,80.94999999999999,29.810000000000002,456.94,23.54,584.23,32.36,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2017,Protein supply quantity (g/capita/day),Italy,4.25,22.279999999999998,36.43000000000001,26.749999999999996,8.06,34.24,7.34,49.98000000000001,0.0,Italy,22.9,2.5,0.47723397903675197,0.0590586440228208,0.354308743531909,0.063866591482022,60296000.0
Y2014,Fat supply quantity (g/capita/day),Jamaica,0.45999999999999996,14.39,3.84,15.19,1.7400000000000002,17.48,0.86,42.339999999999996,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2014,Food supply (kcal/capita/day),Jamaica,57.0,293.0,872.0,218.0,43.0,306.0,12.0,2231.0,507.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2014,Food supply quantity (kg/capita/yr),Jamaica,85.28,142.09000000000003,110.64000000000001,59.800000000000004,21.479999999999997,139.86,3.3,511.4,63.11000000000001,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2014,Protein supply quantity (g/capita/day),Jamaica,2.3699999999999997,18.250000000000004,24.130000000000003,18.69,6.159999999999999,16.46,0.96,37.99999999999999,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2015,Fat supply quantity (g/capita/day),Jamaica,0.43000000000000005,14.559999999999999,3.45,15.379999999999999,1.7200000000000002,17.74,0.8,41.989999999999995,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2015,Food supply (kcal/capita/day),Jamaica,55.0,298.0,885.0,220.0,42.0,308.0,12.0,2246.0,511.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2015,Food supply quantity (kg/capita/yr),Jamaica,81.57,148.19000000000003,114.77000000000001,60.440000000000005,21.55,139.88,3.08,518.2099999999999,66.88,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2015,Protein supply quantity (g/capita/day),Jamaica,2.3,18.53,24.49,18.96,6.1,16.56,0.9,37.9,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2016,Fat supply quantity (g/capita/day),Jamaica,0.5,14.280000000000001,3.55,15.14,1.7900000000000003,17.7,0.74,42.33,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2016,Food supply (kcal/capita/day),Jamaica,63.0,302.0,830.0,217.0,44.0,308.0,10.0,2196.0,510.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2016,Food supply quantity (kg/capita/yr),Jamaica,95.69,154.79000000000002,105.89000000000003,59.339999999999996,23.01,140.88,2.8,525.23,62.41,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
Y2016,Protein supply quantity (g/capita/day),Jamaica,2.6,18.150000000000002,22.640000000000004,18.6,6.5200000000000005,16.56,0.82,36.33,0.0,Jamaica,24.4,8.0,0.13424706301174802,0.00149519401922392,0.0409042363830545,0.0918476326094696,2809000.0
